rootId,shortName,address,phone,schedule,yandexLocation.latitude,yandexLocation.longitude
ST01235,Getmoneyglobal at POST OFFICE,"г. САМСУН, LIMAN MAHALLESI BAFRA CADDE No: 13 ILKADIM SAMSUN",+90 (362) 4576180,пн-пт: 08:30-17:00,41.312463,36.335464
ST01235,Getmoneyglobal at POST OFFICE,"г. САМСУН, KIRAN MAHALLESI BARIS BULVAR No: 200 ILKADIM SAMSUN",+90 (362) 4324825,пн-пт: 08:30-17:00,41.284527,36.307747
ST01235,Getmoneyglobal at POST OFFICE,"г. САМСУН, KILICDEDE MAHALLESI MUHITTIN OZKEFELI BULVAR No: 5 ILKADIM SAMSUN",+90 (362) 2347320,пн-пт: 08:30-17:00,41.279077,36.347409
ST01235,Getmoneyglobal at POST OFFICE,"г. САМСУН, LIMAN MAHALLESI GEZI CADDE No: 10 ILKADIM SAMSUN",+90 (362) 4461162,пн-пт: 08:30-17:00,41.308655,36.333926
ST01235,Getmoneyglobal at POST OFFICE,"г. САМСУН, PAZAR MAHALLESI ERELLER SOKAK No: 32 19 MAYIS SAMSUN",+90 (362) 5428343,пн-пт: 08:30-17:00,41.4948,36.076372
ST01235,Getmoneyglobal at POST OFFICE,"г. САМСУН, DEREKOY MAHALLESI BELEDIYE CADDE No: 3 C 19 MAYIS SAMSUN",+90 (362) 5428346,пн-пт: 08:30-17:00,41.330924,36.283971
ST01235,Getmoneyglobal at POST OFFICE,"г. САМСУН, YENICAMI MAHALLESI CUMHURIYET MEYDAN No: 8 A LADIK SAMSUN",+90 (362) 8114122,пн-пт: 08:30-17:00,40.908042,35.895166
ST01235,Getmoneyglobal at POST OFFICE,"г. САМСУН, SARICALI MAHALLESI PARK CADDE No: 12 CARSAMBA SAMSUN",+90 (362) 8332029,пн-пт: 08:30-17:00,41.199311,36.723034
ST01235,Getmoneyglobal at POST OFFICE,"г. САМСУН, DIKBIYIK MAHALLESI LISE CADDE No: 16 CARSAMBA SAMSUN",+90 (362) 8765089,пн-пт: 08:30-17:00,41.218063,36.61898
ST01235,Getmoneyglobal at POST OFFICE,"г. САМСУН, CAY MAHALLESI HOCA AHMET YESEVI SOKAK No: 15 A CARSAMBA SAMSUN",+90 (362) 8762980,пн-пт: 08:30-17:00,41.195703,36.72873
ST01235,Getmoneyglobal at POST OFFICE,"г. САМСУН, BEYLERCE MAHALLESI SANAYI SITESI 16 NOLU SOKAK No: 10 B CARSAMBA SAMSUN",+90 (362) 8336275,пн-пт: 08:30-17:00,41.208506,36.694981
ST01235,Getmoneyglobal at POST OFFICE,"г. САМСУН, SARICALI MAHALLESI PARK CADDE No: 1 A CARSAMBA SAMSUN",+90 (362) 8541420,пн-пт: 08:30-17:00,41.198821,36.722807
ST01235,Getmoneyglobal at POST OFFICE,"г. САМСУН, YENICAMI MAHALLESI BAFRA CADDE No: 41 ALACAM SAMSUN",+90 (362) 7141122,пн-пт: 08:30-17:00,41.609545,35.600634
ST01235,Getmoneyglobal at POST OFFICE,"г. САМСУН, CIFTLIK MAHALLESI HAKKI BEY SOKAK No: 124 ILKADIM SAMSUN",+90 (362) 2333002,пн-пт: 08:30-17:00,41.281887,36.337666
ST01235,Getmoneyglobal at POST OFFICE,"г. САМСУН, HURRIYET MAHALLESI HAKKI BEY SOKAK No: 72 ILKADIM SAMSUN",+90 (362) 2311179,пн-пт: 08:30-17:00,41.284595,36.333788
ST01235,Getmoneyglobal at POST OFFICE,"г. САМСУН, GAZIOSMANPASA MAHALLESI SEHIT MESUT BIRINCI CAD. CADDE No: 138 CANIK SAMSUN",+90 (362) 2560074,пн-пт: 08:30-17:00,41.263141,36.352787
ST01235,Getmoneyglobal at POST OFFICE,"г. САМСУН, KARSIYAKA MAHALLESI ULUS1 SOKAK SOKAK No: 47 CANIK SAMSUN",+90 (362) 2668520,пн-пт: 08:30-17:00,41.270355,36.363233
ST01235,Getmoneyglobal at POST OFFICE,"г. САМСУН, INONU MAHALLESI INONU BULVARI CADDE No: 3 HAVZA SAMSUN",+90 (362) 7713122,пн-пт: 08:30-17:00,40.978559,35.683062
ST01235,Getmoneyglobal at POST OFFICE,"г. САМСУН, YENIMAHALLE MAHALLESI KILICARSLAN CADDESI CADDE No: 42 CANIK SAMSUN",+90 (362) 2388178,пн-пт: 08:30-17:00,41.274196,36.355652
ST01235,Getmoneyglobal at POST OFFICE,"г. САМСУН, ADALET MAHALLESI KARADENIZ CADDE No: 59 ILKADIM SAMSUN",+90 (362) 2368675,пн-пт: 08:30-17:00,41.270809,36.341301
ST01235,Getmoneyglobal at POST OFFICE,"г. САМСУН, BAHCELIEVLER MAHALLESI 100. YIL BULVAR No: 269 ILKADIM SAMSUN",+90 (362) 2337441,пн-пт: 08:30-17:00,41.277449,36.339852
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, SARAYALTI MAHALLESI ONBIRNISAN CADDE No: 104 SURUC SANLIURFA",+90 (414) 6521001,пн-пт: 08:30-17:00,37.027727,38.438786
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, ALIGOR MAHALLESI NAMIK KEMAL CADDE No: 3 SURUC SANLIURFA",+90 (414) 6812001,пн-пт: 08:30-17:00,36.97512,38.424287
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, PASABAGI MAHALLESI 775 SOKAK No: 28 HALILIYE SANLIURFA",+90 (414) 3143820,пн-пт: 08:30-17:00,37.160005,38.802606
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, YAKUBIYE MAHALLESI FUZULI CADDE No: 2 A EYYUBIYE SANLIURFA",+90 (414) 2472998,пн-пт: 08:30-17:00,37.148072,38.782951
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, BATIKENT MAHALLESI 8115 SOKAK No: 45 A EYYUBIYE SANLIURFA",+90 (414) 4412221,пн-пт: 08:30-17:00,37.139255,38.742055
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, YENISEHIR MAHALLESI 9. CADDE No: 2 VIRANSEHIR SANLIURFA",+90 (414) 5522170,пн-пт: 08:30-17:00,37.224848,39.75734
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, ATATURK MAHALLESI KARACADAG CADDE No: 92 A VIRANSEHIR SANLIURFA",+90 (414) 5114318,пн-пт: 08:30-17:00,37.242272,39.761101
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, YESILDIREK MAHALLESI EMNIYET CADDE No: 86 A HALILIYE SANLIURFA",+90 (414) 3141380,пн-пт: 08:30-17:00,37.172106,38.812225
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, SELAHADDIN EYYUBI MAHALLESI 218 SOKAK No: 2 A HALILIYE SANLIURFA",+90 (414) 3471179,пн-пт: 08:30-17:00,37.167162,38.800532
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, OSMANBEY MAHALLESI OSMANBEY MERKEZ SOKAK No: 1 HALILIYE SANLIURFA",+90 (414) 3575110,пн-пт: 08:30-17:00,37.195935,38.96251
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, IPEKYOL MAHALLESI NECMETTIN CEVHERI CADDE No: 1 /1 HALILIYE SANLIURFA",+90 (414) 3151126,пн-пт: 08:30-17:00,37.17197,38.797684
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, AHMET YESEVI MAHALLESI SHT. CUMA UCAR CADDE No: 14 HALILIYE SANLIURFA",+90 (414) 3158867,пн-пт: 08:30-17:00,37.175018,38.774824
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, SULEYMANIYE MAHALLESI SULEYMANIYE CADDE No: 73 B HALILIYE SANLIURFA",+90 (414) 2155460,пн-пт: 08:30-17:00,37.162573,38.775856
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, IPEKYOL MAHALLESI IPEKYOLU BULVAR No: 38 B HALILIYE SANLIURFA",+90 (414) 3440090,пн-пт: 08:30-17:00,37.16117,38.781341
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, SENEVLER MAHALLESI NARLIK CADDE No: 18 A KARAKOPRU SANLIURFA",+90 (414) 4112001,пн-пт: 08:30-17:00,37.218915,38.802002
ST01235,Getmoneyglobal at POST OFFICE,"г. ТЕКИРДАГ, YESILTEPE MAHALLESI CINILI SOKAK No: 32 ERGENE TEKIRDAG",+90 (282) 7171257,пн-пт: 08:30-17:00,41.190961,27.771713
ST01235,Getmoneyglobal at POST OFFICE,"г. ТЕКИРДАГ, CUMHURIYET MAHALLESI 1332. SOKAK No: 12 A ERGENE TEKIRDAG",+90 (282) 6865186,пн-пт: 08:30-17:00,41.361927,26.917534
ST01235,Getmoneyglobal at POST OFFICE,"г. ТЕКИРДАГ, MURADIYE MAHALLESI 100. YIL CADDE No: 79 A MURATLI TEKIRDAG",+90 (282) 4351584,пн-пт: 08:30-17:00,41.171812,27.496711
ST01235,Getmoneyglobal at POST OFFICE,"г. ТЕКИРДАГ, BOZOBA MAHALLESI 1 KASIM CADDE No: 24 SARAY TEKIRDAG",+90 (284) 2141692,пн-пт: 08:30-17:00,41.373886,27.930828
ST01235,Getmoneyglobal at POST OFFICE,"г. ТЕКИРДАГ, GAZIBEY MAHALLESI ISMET INONU CADDE No: 36 MALKARA TEKIRDAG",+90 (282) 5181401,пн-пт: 08:30-17:00,40.895411,26.904928
ST01235,Getmoneyglobal at POST OFFICE,"г. ТЕКИРДАГ, KOZYORUK MAHALLESI S. MEHMET DOLKAN . CADDE No: 1 /1 MALKARA TEKIRDAG",+90 (282) 5287490,пн-пт: 08:30-17:00,41.01741,26.945844
ST01235,Getmoneyglobal at POST OFFICE,"г. ТЕКИРДАГ, KIZILPINAR ATATURK MAHALLESI KEMAL PASA CADDE No: 1 CERKEZKOY TEKIRDAG",+90 (282) 7681456,пн-пт: 08:30-17:00,41.267526,27.964414
ST01235,Getmoneyglobal at POST OFFICE,"г. ТЕКИРДАГ, GAZI MUSTAFA KEMALPASA MAHALLESI TOKUCLAR SOKAK No: 2 CERKEZKOY TEKIRDAG",+90 (282) 7253606,пн-пт: 08:30-17:00,41.28859,27.999984
ST01235,Getmoneyglobal at POST OFFICE,"г. ТЕКИРДАГ, ISTASYON MAHALLESI MEHMET HIKMET UGRAS CADDE No: 76 CERKEZKOY TEKIRDAG",+90 (282) 7273553,пн-пт: 08:30-17:00,41.289215,28.00006
ST01235,Getmoneyglobal at POST OFFICE,"г. ТЕКИРДАГ, FEVZI PASA MAHALLESI BAHAR SOKAK No: 51 CERKEZKOY TEKIRDAG",+90 (282) 7266100,пн-пт: 08:30-17:00,41.284497,27.987557
ST01235,Getmoneyglobal at POST OFFICE,"г. ТЕКИРДАГ, VELIKOY MAHALLESI HURRIYET 1 SOKAK No: 3 CERKEZKOY TEKIRDAG",+90 (282) 7888818,пн-пт: 08:30-17:00,40.997681,27.834413
ST01235,Getmoneyglobal at POST OFFICE,"г. ТЕКИРДАГ, BAGLIK MAHALLESI MIMAR SINAN CADDE No: 58 B CERKEZKOY TEKIRDAG",+90 (282) 7253669,пн-пт: 08:30-17:00,41.297334,28.00648
ST01235,Getmoneyglobal at POST OFFICE,"г. ТЕКИРДАГ, KIZILPINAR GULTEPE MAHALLESI 109. SOKAK No: 3 /1A CERKEZKOY TEKIRDAG",+90 (282) 7253602,пн-пт: 08:30-17:00,41.265515,27.972171
ST01235,Getmoneyglobal at POST OFFICE,"г. ТЕКИРДАГ, ILYAS MAHALLESI ALPULLU CADDE No: 25 HAYRABOLU TEKIRDAG",+90 (282) 4271750,пн-пт: 08:30-17:00,41.215092,27.106808
ST01235,Getmoneyglobal at POST OFFICE,"г. ТЕКИРДАГ, BAHCELIEVLER MAHALLESI CIKMAZ SOKAK No: 3 A MARMARAEREGLISI TEKIRDAG",+90 (282) 6336420,пн-пт: 08:30-17:00,40.973151,27.939545
ST01235,Getmoneyglobal at POST OFFICE,"г. ТЕКИРДАГ, SULTANKOY MAHALLESI AYDINLIK SOKAK No: 12 MARMARAEREGLISI TEKIRDAG",+90 (282) 6511003,пн-пт: 08:30-17:00,41.035388,27.960047
ST01235,Getmoneyglobal at POST OFFICE,"г. ТЕКИРДАГ, YENICIFTLIK MAHALLESI MERKEZ CADDE No: 160 MARMARAEREGLISI TEKIRDAG",+90 (282) 6511519,пн-пт: 08:30-17:00,41.011749,27.850626
ST01235,Getmoneyglobal at POST OFFICE,"г. ТЕКИРДАГ, SEYHSINAN MAHALLESI SALIH OMURTAK CADDE No: 147 CORLU TEKIRDAG",+90 (282) 6512000,пн-пт: 08:30-17:00,41.16178,27.800029
ST01235,Getmoneyglobal at POST OFFICE,"г. ТЕКИРДАГ, ZAFER MAHALLESI SEHIT YUZBASI YUCEL KENTER CADDE No: 1 CORLU TEKIRDAG",+90 (282) 6864041,пн-пт: 08:30-17:00,41.146996,27.847857
ST01235,Getmoneyglobal at POST OFFICE,"г. ТЕКИРДАГ, SEYHSINAN MAHALLESI SEHIT IRFAN ATASAYAR SOKAK No: 5 A CORLU TEKIRDAG",+90 (282) 6544052,пн-пт: 08:30-17:00,41.159909,27.793917
ST01235,Getmoneyglobal at POST OFFICE,"г. ТЕКИРДАГ, RUMELI MAHALLESI SINASI KURSUN CADDE No: 111 -1 CORLU TEKIRDAG",+90 (282) 7171606,пн-пт: 08:30-17:00,41.147902,27.805064
ST01235,Getmoneyglobal at POST OFFICE,"г. ТЕКИРДАГ, ZAFER MAHALLESI CENAP SEHABETTIN SOKAK No: 53 CORLU TEKIRDAG",+90 (282) 6555450,пн-пт: 08:30-17:00,41.140811,27.831014
ST01235,Getmoneyglobal at POST OFFICE,"г. ТЕКИРДАГ, RESADIYE MAHALLESI YUNUS EMRE CADDE No: 38 B CORLU TEKIRDAG",+90 (282) 6864433,пн-пт: 08:30-17:00,41.152675,27.800236
ST01235,Getmoneyglobal at POST OFFICE,"г. ТОКАТ, YENI MAHALLESI GULTEKIN TOPCAM BULVAR No: 2 MERKEZ TOKAT",+90 (356) 2291209,пн-пт: 08:30-17:00,40.329114,36.557787
ST01235,Getmoneyglobal at POST OFFICE,"г. ТОКАТ, YENIYURT MAHALLESI GURCAN OZBEK 4 SOKAK No: 23 MERKEZ TOKAT",+90 (356) 2144485,пн-пт: 08:30-17:00,40.334203,36.54441
ST01235,Getmoneyglobal at POST OFFICE,"г. ТОКАТ, KUCUKBEY BAGI MAHALLESI GAZI OSMAN PASA BULVAR No: 338 C MERKEZ TOKAT",+90 (356) 2144424,пн-пт: 08:30-17:00,40.301373,36.553062
ST01235,Getmoneyglobal at POST OFFICE,"г. ТОКАТ, YESILIRMAK MAHALLESI CECENISTAN BULVAR No: 5 B MERKEZ TOKAT",+90 (356) 2521293,пн-пт: 08:30-17:00,40.323345,36.551419
ST01235,Getmoneyglobal at POST OFFICE,"г. ТОКАТ, CELAL MAHALLESI CUMHURIYET CADDE No: 25 TURHAL TOKAT",+90 (356) 3171445,пн-пт: 08:30-17:00,40.387601,36.084216
ST01235,Getmoneyglobal at POST OFFICE,"г. ТОКАТ, CUMHURIYET MAHALLESI CUMHURIYET CADDE No: 126 C TURHAL TOKAT",+90 (356) 3171749,пн-пт: 08:30-17:00,40.384258,36.06687
ST01235,Getmoneyglobal at POST OFFICE,"г. ТОКАТ, 100. YIL MAHALLESI SHT. ALI GULHAN SOKAK No: 1 YESILYURT TOKAT",+90 (356) 7158090,пн-пт: 08:30-17:00,40.0047,36.223409
ST01235,Getmoneyglobal at POST OFFICE,"г. ТОКАТ, GAZIOSMANPASA MAHALLESI SEHIT MEHMET GUDER CADDE No: 24 SULUSARAY TOKAT",+90 (212) 2527777,пн-пт: 08:30-17:00,40.10884,36.31582
ST01235,Getmoneyglobal at POST OFFICE,"г. ТОКАТ, DUTLUPINAR MAHALLESI EDA SOKAK No: 2 ZILE TOKAT",+90 (356) 4113444,пн-пт: 08:30-17:00,40.302877,35.888353
ST01235,Getmoneyglobal at POST OFFICE,"г. ТОКАТ, DUTLUPINAR MAHALLESI CUMHURIYET CADDE No: 45 A ZILE TOKAT",+90 (356) 4512300,пн-пт: 08:30-17:00,40.300976,35.883639
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, YAVUZ TURK MAH. BOSNA BLV. USKUDAR / ISTANBUL",+90 (541) 3295809,пн-вс: 08:00-23:00,41.035947,29.079077
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, YAKUPLU MA. HURRIYET BLV. NO:191 A IC KAPI NO:A BEYLIKDUZU / ISTANBUL",+90 (532) 6205755,пн-вс: 08:00-23:00,40.986496,28.669854
ST01108,PayPorter (HIZLIPARA ODEME HIZMETLERI VE ELEKTRONIK A.S.),"СТАМБУЛ, BAGLARBASI MAH. BAGDAT CAD. ERCAN IS MERKEZI NO:350 MALTEPE / ISTANBUL",+90 (532) 7383411,пн-вс: 08:00-23:00,40.924301,29.131548
ST01235,Getmoneyglobal at POST OFFICE,"г. АФЬОНКАРАХИСАР, CUMHURIYET MAHALLESI CENGIZ TOPEL CADDE NO: 22 KIZILOREN AFYONKARAHISAR",+90 (272) 6324166,пн-пт: 08:30-17:00,38.259058,30.151772
ST01235,Getmoneyglobal at POST OFFICE,"г. АФЬОНКАРАХИСАР, CUMHURIYET MAHALLESI BEKIR GUMUS CADDE NO: 4 /1B MERKEZ AFYONKARAHISAR",+90 (272) 2142555,пн-пт: 08:30-17:00,38.753301,30.55197
ST01235,Getmoneyglobal at POST OFFICE,"г. АФЬОНКАРАХИСАР, KARAMIKKARACAOREN KOYU/BAGLAR MEVKII FATIH CADDE NO: 7 CAY AFYONKARAHISAR",+90 (272) 7181166,пн-пт: 08:30-17:00,38.592257,31.026043
ST01235,Getmoneyglobal at POST OFFICE,"г. АФЬОНКАРАХИСАР, OGRETMENLER MAHALLESI OGRETMENLER SOKAK NO: 8 SINANPASA AFYONKARAHISAR",+90 (272) 3222231,пн-пт: 08:30-17:00,38.747084,30.246997
ST01235,Getmoneyglobal at POST OFFICE,"г. АФЬОНКАРАХИСАР, YENIYOL MAHALLESI LUTFU SONMEZ CADDE NO: 16 DAZKIRI AFYONKARAHISAR",+90 (272) 4425166,пн-пт: 08:30-17:00,37.918391,29.860962
ST01235,Getmoneyglobal at POST OFFICE,"г. АФЬОНКАРАХИСАР, HAYDARLI KOYU/MERKEZ MEVKII HURRIYET CADDE NO: 4 DINAR AFYONKARAHISAR",+90 (272) 3536166,пн-пт: 08:30-17:00,38.263859,30.40159
ST01235,Getmoneyglobal at POST OFFICE,"г. АФЬОНКАРАХИСАР, TATARLI KOYU/YESILYURT MEVKII CUMHURIYET MEYDANI MEYDAN NO: 1 H DINAR AFYONKARAHISAR",+90 (272) 4213111,пн-пт: 08:30-17:00,38.143003,30.199059
ST01235,Getmoneyglobal at POST OFFICE,"г. АФЬОНКАРАХИСАР, FATIH MAHALLESI AFYON CADDE NO: 1 ISCEHISAR AFYONKARAHISAR",+90 (272) 3536166,пн-пт: 08:30-17:00,38.861523,30.749421
ST01235,Getmoneyglobal at POST OFFICE,"г. АФЬОНКАРАХИСАР, YENI MAHALLESI ESKISEHIR CADDE NO: 46 EMIRDAG AFYONKARAHISAR",+90 (272) 5020345,пн-пт: 08:30-17:00,39.020187,31.150658
ST01235,Getmoneyglobal at POST OFFICE,"г. АФЬОНКАРАХИСАР, GAZI MAHALLESI SEHIT NURULLAH OYMAK CADDE NO: 1 /3B MERKEZ AFYONKARAHISAR",+90 (272) 5125156,пн-пт: 08:30-17:00,38.733321,30.564593
ST01235,Getmoneyglobal at POST OFFICE,"г. АФЬОНКАРАХИСАР, YENICE MAHALLESI BURCAK SOKAK NO: 42 BOLVADIN AFYONKARAHISAR",+90 (272) 6396421,пн-пт: 08:30-17:00,38.713526,31.042774
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, SULEYMANSAH MAHALLESI HAYATI HARRANI CADDE No: 25 A EYYUBIYE SANLIURFA",+90 (414) 3135074,пн-пт: 08:30-17:00,37.121621,38.799113
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, EYYUP NEBI MAHALLESI 3554 SOKAK No: 9 B EYYUBIYE SANLIURFA",+90 (414) 3130133,пн-пт: 08:30-17:00,37.126788,38.801407
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, EYYUBIYE MAHALLESI 3051 SOKAK No: 3 EYYUBIYE SANLIURFA",+90 (414) 2155500,пн-пт: 08:30-17:00,37.142755,38.790871
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, MEYDAN MAHALLESI P. T. T CADDE No: 5 BIRECIK SANLIURFA",+90 (414) 7115150,пн-пт: 08:30-17:00,37.017132,37.97236
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, MEZRA MAHALLESI M. GOKCEK CADDE No: 5 BIRECIK SANLIURFA",+90 (446) 7536253,пн-пт: 08:30-17:00,36.984165,37.983009
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, FEVZI CAKMAK MAHALLESI INONU CADDE No: 5 BOZOVA SANLIURFA",+90 (416) 2160570,пн-пт: 08:30-17:00,37.364534,38.529741
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, CAMIKEBIR MAHALLESI HURRIYET CADDE No: 70 A SIVEREK SANLIURFA",+90 (414) 5522174,пн-пт: 08:30-17:00,37.752554,39.322883
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, CAMIKEBIR MAHALLESI ADNAN MENDERES BULVAR No: 43 SIVEREK SANLIURFA",+90 (414) 5522175,пн-пт: 08:30-17:00,37.752313,39.319668
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, ESMER CAYI MAHALLESI BAVUS CADDE No: 27 SIVEREK SANLIURFA",+90 (414) 5522177,пн-пт: 08:30-17:00,37.759292,39.327033
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, BAHCELIEVLER MAHALLESI BEDIUZZAMAN SAID-I NURSI (KURDI) BULVAR No: 245 SIVEREK SANLIURFA",+90 (414) 6215001,пн-пт: 08:30-17:00,37.754104,39.317716
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, HAYRIYE MAHALLESI SEYH LUTFU CADDE No: 23 SIVEREK SANLIURFA",+90 (414) 6114001,пн-пт: 08:30-17:00,37.757806,39.316827
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, ULUCAMI MAHALLESI 15 TEMMUZ DEMOKRASI CADDESI CADDE No: 54 CEYLANPINAR SANLIURFA",+90 (414) 5114009,пн-пт: 08:30-17:00,36.846191,40.051134
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, FATIH SULTAN MEHMET MAHALLESI MEHMET AKIF ERSOY CADDE No: 8 AKCAKALE SANLIURFA",+90 (414) 4714001,пн-пт: 08:30-17:00,36.7111,38.951041
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, YENI MAHALLESI ISTASYON CADDE No: 89 AKCAKALE SANLIURFA",+90 (535) 3761866,пн-пт: 08:30-17:00,36.713349,38.94844
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, KARAOTLAK MAHALLESI INONU CADDE No: 60 HALFETI SANLIURFA",+90 (535) 8307764,пн-пт: 08:30-17:00,37.23344,37.942977
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, YUKARIGOKLU MAHALLESI ATATURK CADDE No: 1 HALFETI SANLIURFA",+90 (535) 8307764,пн-пт: 08:30-17:00,37.155843,38.791585
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, CUMHURIYET MAHALLESI NECMETTIN CEVHERI CADDE No: 3 HARRAN SANLIURFA",+90 (414) 5114002,пн-пт: 08:30-17:00,36.863131,39.024276
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, YENI MAHALLESI EMIN GUNER CADDE No: 2 HILVAN SANLIURFA",+90 (416) 2140958,пн-пт: 08:30-17:00,37.167404,38.795515
ST01235,Getmoneyglobal at POST OFFICE,"г. САНЛИУРФА, GUNEY MAHALLESI ATATURK BULVAR No: 2 SIVEREK SANLIURFA",+90 (414) 5522173,пн-пт: 08:30-17:00,37.747937,39.315861
ST01235,Getmoneyglobal at POST OFFICE,"г. СИИРТ, AYDIN MAHALLESI BEYAZIT CADDE No: 16 PERVARI SIIRT",+90 (484) 4612209,пн-пт: 08:30-17:00,37.933151,42.546023
ST01235,Getmoneyglobal at POST OFFICE,"г. СИИРТ, FATIH MAHALLESI HAYRI OZLU CADDE No: 15 A ERUH SIIRT",+90 (484) 4112495,пн-пт: 08:30-17:00,37.750221,42.179832
ST01235,Getmoneyglobal at POST OFFICE,"г. СИИРТ, INONU MAHALLESI DR. TANER. OZBENLI CADDE No: 16 BAYKAN SIIRT",+90 (486) 2161220,пн-пт: 08:30-17:00,38.163785,41.785227
ST01235,Getmoneyglobal at POST OFFICE,"г. СИИРТ, VEYSELKARANI KOYU/SEYHOSMAN MEVKII VEYSELKARANI CADDE No: 2 - BAYKAN SIIRT",+90 (486) 2161618,пн-пт: 08:30-17:00,38.133366,41.713133
ST01235,Getmoneyglobal at POST OFFICE,"г. СИИРТ, BARIS MAHALLESI HUKUMET BULVARI CADDE No: 57 MERKEZ SIIRT",+90 (484) 2235396,пн-пт: 08:30-17:00,37.930391,41.937964
ST01235,Getmoneyglobal at POST OFFICE,"г. СИИРТ, FAKIRULLAH MAHALLESI IBRAHIM HAKKI MEYDAN No: 21 TILLO SIIRT",+90 (484) 5612018,пн-пт: 08:30-17:00,37.949435,42.010079
ST01235,Getmoneyglobal at POST OFFICE,"г. СИИРТ, KUFRE MAHALLESI PTT CADDE No: 1 SIRVAN SIIRT",+90 (484) 5652001,пн-пт: 08:30-17:00,38.060861,42.029735
ST01235,Getmoneyglobal at POST OFFICE,"г. СИИРТ, YENI MAHALLESI MEDINE CADDE No: 23 A MERKEZ SIIRT",+90 (484) 2232310,пн-пт: 08:30-17:00,37.933946,41.942364
ST01235,Getmoneyglobal at POST OFFICE,"г. СИИРТ, BARIS MAHALLESI SEYHEBUL VEFA CADDE No: 26 MERKEZ SIIRT",+90 (484) 3112012,пн-пт: 08:30-17:00,40.99415,28.646898
ST01235,Getmoneyglobal at POST OFFICE,"г. СИИРТ, BAHCELIEVLER MAHALLESI HZ. FAKIRULLAH CADDE No: 127 C MERKEZ SIIRT",+90 (484) 2243645,пн-пт: 08:30-17:00,37.921563,41.948972
ST01235,Getmoneyglobal at POST OFFICE,"г. СИИРТ, KOOPERATIF MAHALLESI HUKUMET BULVARI CADDE No: 100 MERKEZ SIIRT",+90 (484) 3612129,пн-пт: 08:30-17:00,37.933884,41.930588
ST01235,Getmoneyglobal at POST OFFICE,"г. ТОКАТ, TASLICIFTLIK KOYU/GAZIOSMANPASA UNIVERSITESI KAMPUSU MEVKII KOY SOKAGI No: 5 MERKEZ TOKAT",+90 (356) 2754218,пн-пт: 08:30-17:00,40.331092,36.479834
ST01235,Getmoneyglobal at POST OFFICE,"г. ТОКАТ, ALPASLAN MAHALLESI 15 TEMMUZ SEHITLER CADDE No: 91 ARTOVA TOKAT",+90 (356) 6516245,пн-пт: 08:30-17:00,40.117776,36.301242
ST01235,Getmoneyglobal at POST OFFICE,"г. ТОКАТ, MERKEZ MAHALLESI ATATURK CADDE No: 1 PAZAR TOKAT",+90 (356) 2759899,пн-пт: 08:30-17:00,40.277255,36.284749
